user_id,condition,fit_type,n_trials,test_acc,test_ll,spearman,combined
0,choice_only,random_projection,3,0.0,-0.6944050685008367,0.21624335800309782,-0.1918783209984511
0,choice_only,projection_only,3,0.6666666666666666,-0.6564168170743397,0.14167668282961585,-0.12916165858519207
0,choice_only,projection_alpha,3,0.6666666666666666,-0.6564168170743397,0.14167668282961585,-0.12916165858519207
0,choice_only,random_projection,4,0.25,-0.6961991898078365,-0.06711000765613381,-0.43355500382806694
0,choice_only,projection_only,4,0.25,-0.6911898933309901,0.17150335289900862,-0.1142483235504957
0,choice_only,projection_alpha,4,0.25,-0.6911898933309901,0.17150335289900862,-0.1142483235504957
0,choice_only,random_projection,5,0.4,-0.6960395179836543,0.49959672366232943,-0.05020163816883527
0,choice_only,projection_only,5,0.6,-0.6192090304236499,0.23115669303779424,-0.18442165348110287
0,choice_only,projection_alpha,5,0.6,-0.6192090304236499,0.23115669303779424,-0.18442165348110287
0,choice_only,random_projection,6,0.16666666666666666,-0.6955933931429206,0.5145100586970258,0.0572550293485129
0,choice_only,projection_only,6,0.6666666666666666,-0.5298685817625314,0.32063670324597265,-0.039681648377013684
0,choice_only,projection_alpha,6,0.6666666666666666,-0.5298685817625314,0.32063670324597265,-0.039681648377013684
0,choice_only,random_projection,7,0.42857142857142855,-0.6955076487741155,0.6487300740092935,0.12436503700464674
0,choice_only,projection_only,7,1.0,-0.48330291726851776,0.3504633733153655,-0.024768313342317272
0,choice_only,projection_alpha,7,1.0,-0.48330291726851776,0.3504633733153655,-0.024768313342317272
0,choice_only,random_projection,8,0.375,-0.6955461510460981,0.5443367287664187,0.07216836438320934
0,choice_only,projection_only,8,1.0,-0.4455329907474841,0.3504633733153655,-0.024768313342317272
0,choice_only,projection_alpha,8,1.0,-0.4455329907474841,0.3504633733153655,-0.024768313342317272
0,choice_only,random_projection,9,0.5555555555555556,-0.6931402771305911,0.6487300740092935,0.12436503700464674
0,choice_only,projection_only,9,1.0,-0.38918744720648757,0.3504633733153655,-0.024768313342317272
0,choice_only,projection_alpha,9,1.0,-0.38918744720648757,0.3504633733153655,-0.024768313342317272
0,choice_only,random_projection,10,0.5,-0.6932555038429287,0.6189034039399006,0.1094517019699503
0,choice_only,projection_only,10,0.7,-0.4249091444706267,0.29081003317657983,-0.054594983411710096
0,choice_only,projection_alpha,10,0.7,-0.4249091444706267,0.29081003317657983,-0.054594983411710096
0,choice_only,random_projection,11,0.36363636363636365,-0.6936864848116346,0.6189034039399006,0.1094517019699503
0,choice_only,projection_only,11,0.7272727272727273,-0.39649193350596584,0.29081003317657983,-0.054594983411710096
0,choice_only,projection_alpha,11,0.7272727272727273,-0.39649193350596584,0.29081003317657983,-0.054594983411710096
0,choice_only,random_projection,12,0.4166666666666667,-0.6936129392227821,0.6785567440786863,0.13927837203934312
0,choice_only,projection_only,12,0.75,-0.4149067268833538,0.21624335800309782,-0.0918783209984511
0,choice_only,projection_alpha,12,0.75,-0.4149067268833538,0.21624335800309782,-0.0918783209984511
0,choice_only,random_projection,13,0.5384615384615384,-0.6931972735306267,0.5741633988358116,0.08708169941790578
0,choice_only,projection_only,13,0.6923076923076923,-0.4936119622013887,0.21624335800309782,-0.0918783209984511
0,choice_only,projection_alpha,13,0.6923076923076923,-0.4936119622013887,0.21624335800309782,-0.0918783209984511
0,choice_only,random_projection,14,0.5,-0.691385188262497,0.6189034039399006,0.1094517019699503
0,choice_only,projection_only,14,0.7142857142857143,-0.4588145867226815,0.21624335800309782,-0.0918783209984511
0,choice_only,projection_alpha,14,0.7142857142857143,-0.4588145867226815,0.21624335800309782,-0.0918783209984511
0,choice_only,random_projection,15,0.6,-0.6908647805069191,0.45485671855824034,0.027428359279120157
